time(micros),GSR
87337,376.00
87337,377.00
87339,377.00
87340,377.00
87340,377.00
87341,377.00
87342,377.00
87342,378.00
87343,377.00
87344,377.00
87344,378.00
87345,377.00
87346,377.00
87346,378.00
87347,377.00
87348,377.00
87348,378.00
87349,377.00
87350,377.00
87351,377.00
87351,377.00
87352,377.00
87353,377.00
87353,377.00
87354,376.00
87355,377.00
87355,377.00
87356,377.00
87357,377.00
87357,377.00
87358,377.00
87359,377.00
87359,377.00
87360,377.00
87361,377.00
87361,377.00
87362,378.00
87363,378.00
87364,377.00
87364,378.00
87365,377.00
87366,377.00
87366,377.00
87367,377.00
87368,377.00
87368,377.00
87369,377.00
87370,377.00
87370,377.00
87371,377.00
87372,377.00
87372,377.00
87373,377.00
87374,377.00
87374,377.00
87375,377.00
87376,376.00
87377,377.00
87377,377.00
87378,377.00
87379,377.00
87379,377.00
87380,377.00
87382,377.00
87382,377.00
87383,378.00
87384,378.00
87384,378.00
87385,377.00
87386,377.00
87386,377.00
87387,377.00
87388,377.00
87388,378.00
87389,377.00
87390,377.00
87391,377.00
87391,377.00
87392,377.00
87393,377.00
87393,377.00
87394,377.00
87395,377.00
87395,377.00
87396,377.00
87397,376.00
87397,377.00
87398,377.00
87399,377.00
87399,377.00
87400,377.00
87401,377.00
87401,377.00
87402,377.00
87403,378.00
87404,377.00
87404,377.00
87405,378.00
87406,377.00
87406,377.00
87407,378.00
87408,377.00
87408,377.00
87409,377.00
87410,377.00
87410,377.00
87411,377.00
87412,377.00
87412,377.00
87413,377.00
87414,377.00
87414,377.00
87415,377.00
87416,377.00
87417,377.00
87417,377.00
87418,377.00
87419,377.00
87419,377.00
87420,377.00
87421,377.00
87421,377.00
87422,377.00
87424,378.00
87424,377.00
87425,378.00
87426,377.00
87426,378.00
87427,378.00
87428,377.00
87428,377.00
87429,377.00
87430,377.00
87431,377.00
87431,377.00
87432,377.00
87433,377.00
87433,377.00
87434,377.00
87435,377.00
87435,377.00
87436,377.00
87437,377.00
87437,377.00
87438,377.00
87439,377.00
87439,377.00
87440,377.00
87441,378.00
87441,378.00
87442,378.00
87443,378.00
87444,377.00
87444,377.00
87445,378.00
87446,378.00
87446,378.00
87447,377.00
87448,377.00
87448,377.00
87449,377.00
87450,377.00
87450,377.00
87451,377.00
87452,377.00
87452,377.00
87453,377.00
87454,377.00
87454,377.00
87455,377.00
87456,377.00
87457,377.00
87457,377.00
87458,377.00
87459,377.00
87459,377.00
87460,377.00
87461,377.00
87461,378.00
87462,377.00
87463,378.00
87463,378.00
87464,378.00
87465,377.00
87465,377.00
87467,377.00
87468,377.00
87468,377.00
87469,378.00
87470,377.00
87471,377.00
87471,377.00
87472,377.00
87473,377.00
87473,377.00
87474,377.00
87475,377.00
87475,377.00
87476,377.00
87477,377.00
87477,377.00
87478,377.00
87479,377.00
87479,377.00
87480,377.00
87481,378.00
87481,378.00
87482,378.00
87483,377.00
87484,378.00
87484,377.00
87485,378.00
87486,377.00
87486,378.00
87487,378.00
87488,378.00
87488,377.00
87489,377.00
87490,377.00
87490,377.00
87491,377.00
87492,377.00
87492,377.00
87493,377.00
87494,377.00
87494,377.00
87495,377.00
87496,377.00
87497,377.00
87497,377.00
87498,377.00
87499,377.00
87499,377.00
87500,377.00
87501,377.00
87501,378.00
87502,378.00
87503,378.00
87503,378.00
87504,377.00
87505,378.00
87505,378.00
87506,377.00
87507,377.00
87507,377.00
87508,377.00
87510,377.00
87511,378.00
87511,377.00
87512,377.00
87513,377.00
87513,377.00
87514,377.00
87515,377.00
87515,377.00
87516,377.00
87517,377.00
87517,377.00
87518,377.00
87519,377.00
87519,377.00
87520,378.00
87521,378.00
87521,377.00
87522,378.00
87523,378.00
87524,378.00
87524,378.00
87525,378.00
87526,378.00
87526,377.00
87527,378.00
87528,378.00
87528,378.00
87529,377.00
87530,377.00
87530,377.00
87531,377.00
87532,377.00
87532,377.00
87533,377.00
87534,377.00
87534,377.00
87535,377.00
87536,377.00
87537,377.00
87537,377.00
87538,377.00
87539,377.00
87539,377.00
87540,377.00
87541,378.00
87541,378.00
87542,378.00
87543,378.00
87543,378.00
87544,378.00
87545,378.00
87545,378.00
87546,377.00
87547,377.00
87547,377.00
87548,378.00
87549,377.00
87550,377.00
87550,377.00
87552,377.00
87553,377.00
87553,378.00
87554,377.00
87555,377.00
87555,377.00
87556,377.00
87557,377.00
87557,377.00
87558,377.00
87559,377.00
87559,377.00
87560,377.00
87561,378.00
87561,378.00
87562,378.00
87563,378.00
87564,378.00
87564,378.00
87565,378.00
87566,378.00
87566,377.00
87567,378.00
87568,377.00
87568,377.00
87569,378.00
87570,377.00
87570,377.00
87571,377.00
87572,377.00
87572,377.00
87573,377.00
87574,377.00
87574,377.00
87575,377.00
87576,377.00
87577,377.00
87577,377.00
87578,377.00
87579,377.00
87579,377.00
87580,377.00
87581,378.00
87581,378.00
87582,378.00
87583,378.00
87583,378.00
87584,378.00
87585,378.00
87585,378.00
87586,377.00
87587,378.00
87587,378.00
87588,378.00
87589,378.00
87590,377.00
87590,377.00
87591,377.00
87592,377.00
87592,377.00
87593,377.00
87595,377.00
87595,377.00
87596,377.00
87597,377.00
87597,377.00
87598,377.00
87599,377.00
87599,377.00
87600,377.00
87601,378.00
87601,378.00
87602,378.00
87603,378.00
87604,378.00
87604,378.00
87605,378.00
87606,378.00
87606,378.00
87607,378.00
87608,378.00
87608,378.00
87609,378.00
87610,377.00
87610,377.00
87611,377.00
87612,377.00
87612,377.00
87613,377.00
87614,377.00
87614,377.00
87615,377.00
87616,377.00
87617,377.00
87617,377.00
87618,377.00
87619,377.00
87619,378.00
87620,377.00
87621,378.00
87621,378.00
87622,378.00
87623,378.00
87623,378.00
87624,378.00
87625,378.00
87625,378.00
87626,377.00
87627,377.00
87627,378.00
87628,377.00
87629,377.00
87630,378.00
87630,377.00
87631,377.00
87632,377.00
87632,377.00
87633,377.00
87634,377.00
87634,377.00
87635,376.00
87636,377.00
87636,377.00
87638,377.00
87639,377.00
87639,377.00
87640,377.00
87641,378.00
87641,378.00
87642,378.00
87643,378.00
87644,377.00
87644,378.00
87645,378.00
87646,378.00
87646,378.00
87647,378.00
87648,378.00
87648,378.00
87649,378.00
87650,378.00
87650,378.00
87651,377.00
87652,377.00
87652,377.00
87653,377.00
87654,377.00
87654,377.00
87655,377.00
87656,377.00
87657,377.00
87657,377.00
87658,377.00
87659,377.00
87659,377.00
87660,377.00
87661,378.00
87661,378.00
87662,378.00
87663,378.00
87663,378.00
87664,378.00
87665,378.00
87665,378.00
87666,378.00
87667,378.00
87667,378.00
87668,378.00
87669,378.00
87670,378.00
87670,378.00
87671,377.00
87672,377.00
87672,377.00
87673,377.00
87674,377.00
87674,377.00
87675,377.00
87676,377.00
87676,377.00
87677,377.00
87678,377.00
87678,378.00
87680,378.00
87681,378.00
87681,378.00
87682,378.00
87683,378.00
87684,378.00
87684,378.00
87685,378.00
87686,378.00
87686,378.00
87687,378.00
87688,378.00
87688,378.00
87689,378.00
87690,378.00
87690,377.00
87691,377.00
87692,377.00
87692,377.00
87693,377.00
87694,377.00
87694,377.00
87695,377.00
87696,377.00
87697,377.00
87697,377.00
87698,377.00
87699,378.00
87699,377.00
87700,378.00
87701,378.00
87701,378.00
87702,377.00
87703,378.00
87703,378.00
87704,378.00
87705,378.00
87705,378.00
87706,378.00
87707,378.00
87707,378.00
87708,378.00
87709,378.00
87710,378.00
87710,377.00
87711,378.00
87712,377.00
87712,377.00
87713,377.00
87714,377.00
87714,377.00
87715,377.00
87716,377.00
87716,377.00
87717,377.00
87718,377.00
87718,377.00
87719,377.00
87720,378.00
87720,378.00
87721,378.00
87723,378.00
87724,378.00
87724,378.00
87725,378.00
87726,378.00
87726,378.00
87727,378.00
87728,378.00
87728,378.00
87729,378.00
87730,377.00
87730,378.00
87731,377.00
87732,377.00
87732,377.00
87733,377.00
87734,377.00
87734,377.00
87735,377.00
87736,377.00
87737,377.00
87737,377.00
87738,377.00
87739,377.00
87739,377.00
87740,377.00
87741,378.00
87741,378.00
87742,378.00
87743,378.00
87743,378.00
87744,378.00
87745,378.00
87745,378.00
87746,378.00
87747,378.00
87747,378.00
87748,378.00
87749,377.00
87750,378.00
87750,378.00
87751,377.00
87752,377.00
87752,377.00
87753,377.00
87754,377.00
87754,377.00
87755,377.00
87756,377.00
87756,377.00
87757,377.00
87758,377.00
87758,377.00
87759,378.00
87760,378.00
87760,378.00
87761,378.00
87762,378.00
87763,378.00
87763,378.00
87764,378.00
87766,378.00
87766,378.00
87767,378.00
87768,378.00
87768,378.00
87769,377.00
87770,378.00
87770,378.00
87771,378.00
87772,377.00
87772,377.00
87773,377.00
87774,377.00
87774,377.00
87775,377.00
87776,377.00
87777,377.00
87777,377.00
87778,377.00
87779,377.00
87779,378.00
87780,378.00
87781,378.00
87781,378.00
87782,378.00
87783,378.00
87783,378.00
87784,378.00
87785,378.00
87785,378.00
87786,378.00
87787,378.00
87787,378.00
87788,378.00
87789,378.00
87790,377.00
87790,378.00
87791,377.00
87792,378.00
87792,378.00
87793,377.00
87794,377.00
87794,377.00
87795,377.00
87796,377.00
87796,377.00
87797,377.00
87798,377.00
87798,377.00
87799,378.00
87800,378.00
87800,378.00
87801,378.00
87802,378.00
87803,378.00
87803,378.00
87804,378.00
87805,378.00
87805,378.00
87806,378.00
87808,378.00
87808,378.00
87809,378.00
87810,378.00
87810,378.00
87811,377.00
87812,377.00
87812,377.00
87813,377.00
87814,377.00
87814,377.00
87815,377.00
87816,377.00
87817,377.00
87817,377.00
87818,377.00
87819,377.00
87819,377.00
87820,378.00
87821,378.00
87821,378.00
87822,378.00
87823,378.00
87823,378.00
87824,378.00
87825,378.00
87825,378.00
87826,378.00
87827,378.00
87827,378.00
87828,378.00
87829,378.00
87830,377.00
87830,378.00
87831,377.00
87832,377.00
87832,377.00
87833,377.00
87834,377.00
87834,377.00
87835,377.00
87836,377.00
87836,377.00
87837,377.00
87838,377.00
87838,377.00
87839,378.00
87840,378.00
87840,378.00
87841,378.00
87842,378.00
87843,378.00
87843,378.00
87844,378.00
87845,378.00
87845,378.00
87846,378.00
87847,378.00
87847,378.00
87848,378.00
87849,378.00
87849,377.00
87851,378.00
87852,378.00
87852,377.00
87853,377.00
87854,377.00
87854,377.00
87855,377.00
87856,377.00
87857,377.00
87857,377.00
87858,377.00
87859,377.00
87859,377.00
87860,378.00
87861,378.00
87861,378.00
87862,378.00
87863,378.00
87863,378.00
87864,378.00
87865,378.00
87865,378.00
87866,378.00
87867,378.00
87867,378.00
87868,378.00
87869,378.00
87870,378.00
87870,378.00
87871,377.00
87872,377.00
87872,377.00
87873,377.00
87874,377.00
87874,377.00
87875,377.00
87876,377.00
87876,377.00
87877,377.00
87878,377.00
87878,378.00
87879,378.00
87880,378.00
87880,378.00
87881,378.00
87882,378.00
87883,378.00
87883,378.00
87884,378.00
87885,378.00
87885,378.00
87886,378.00
87887,378.00
87887,378.00
87888,378.00
87889,378.00
87889,378.00
87890,378.00
87891,377.00
87891,377.00
87892,377.00
87894,377.00
87894,377.00
87895,377.00
87896,377.00
87897,377.00
87897,377.00
87898,377.00
87899,378.00
87899,378.00
87900,378.00
87901,378.00
87901,378.00
87902,378.00
87903,378.00
87903,378.00
87904,378.00
87905,378.00
87905,378.00
87906,378.00
87907,378.00
87907,378.00
87908,378.00
87909,378.00
87910,378.00
87910,378.00
87911,377.00
87912,377.00
87912,377.00
87913,377.00
87914,377.00
87914,377.00
87915,377.00
87916,377.00
87916,377.00
87917,377.00
87918,377.00
87918,378.00
87919,377.00
87920,378.00
87920,378.00
87921,378.00
87922,378.00
87923,378.00
87923,378.00
87924,378.00
87925,378.00
87925,378.00
87926,378.00
87927,378.00
87927,378.00
87928,378.00
87929,378.00
87929,378.00
87930,378.00
87931,377.00
87931,377.00
87932,377.00
87933,377.00
87933,377.00
87934,377.00
87936,377.00
87937,377.00
87937,377.00
87938,377.00
87939,377.00
87939,377.00
87940,378.00
87941,378.00
87941,378.00
87942,378.00
87943,378.00
87943,378.00
87944,378.00
87945,378.00
87945,378.00
87946,378.00
87947,378.00
87947,378.00
87948,378.00
87949,378.00
87950,378.00
87950,377.00
87951,377.00
87952,377.00
87952,377.00
87953,377.00
87954,377.00
87954,377.00
87955,377.00
87956,377.00
87956,377.00
87957,377.00
87958,377.00
87958,377.00
87959,378.00
87960,378.00
87960,378.00
87961,378.00
87962,378.00
87963,378.00
87963,378.00
87964,378.00
87965,378.00
87965,378.00
87966,378.00
87967,378.00
87967,378.00
87968,378.00
87969,378.00
87969,377.00
87970,378.00
87971,377.00
87971,377.00
87972,377.00
87973,377.00
87973,377.00
87974,377.00
87975,377.00
87976,377.00
87976,377.00
87977,377.00
87979,377.00
87979,377.00
87980,378.00
87981,378.00
87981,378.00
87982,378.00
87983,378.00
87983,378.00
87984,378.00
87985,378.00
87985,378.00
87986,378.00
87987,378.00
87987,378.00
87988,378.00
87989,378.00
87990,378.00
87990,377.00
87991,378.00
87992,378.00
87992,377.00
87993,377.00
87994,377.00
87994,377.00
87995,377.00
87996,377.00
87996,377.00
87997,377.00
87998,377.00
87998,378.00
87999,377.00
88000,378.00
88000,378.00
88001,378.00
88002,378.00
88003,378.00
88003,378.00
88004,378.00
88005,378.00
88005,378.00
88006,378.00
88007,378.00
88007,378.00
88008,378.00
88009,378.00
88009,377.00
88010,377.00
88011,377.00
88011,377.00
88012,377.00
88013,377.00
88013,377.00
88014,377.00
88015,377.00
88016,377.00
88016,377.00
88017,377.00
88018,377.00
88018,377.00
88019,378.00
88020,378.00
88020,378.00
88022,378.00
88023,378.00
88023,378.00
88024,378.00
88025,378.00
88025,378.00
88026,378.00
88027,378.00
88027,378.00
88028,378.00
88029,378.00
88030,377.00
88030,378.00
88031,377.00
88032,377.00
88032,377.00
88033,377.00
88034,377.00
88034,377.00
88035,377.00
88036,377.00
88036,377.00
88037,377.00
88038,377.00
88038,377.00
88039,378.00
88040,377.00
88040,378.00
88041,378.00
88042,378.00
88043,378.00
88043,378.00
88044,378.00
88045,378.00
88045,378.00
88046,378.00
88047,378.00
88047,378.00
88048,377.00
88049,378.00
88049,378.00
88050,377.00
88051,377.00
88051,377.00
88052,377.00
88053,377.00
88053,377.00
88054,377.00
88055,377.00
88056,377.00
88056,377.00
88057,377.00
88058,377.00
88058,377.00
88059,378.00
88060,378.00
88060,378.00
88061,378.00
88062,378.00
88062,378.00
88064,378.00
88065,378.00
88065,378.00
88066,378.00
88067,378.00
88067,378.00
88068,378.00
88069,378.00
88070,377.00
88070,377.00
88071,378.00
88072,378.00
88072,377.00
88073,377.00
88074,377.00
88074,377.00
88075,377.00
88076,377.00
88076,377.00
88077,377.00
88078,377.00
88078,377.00
88079,377.00
88080,377.00
88080,378.00
88081,378.00
88082,378.00
88083,378.00
88083,378.00
88084,378.00
88085,378.00
88085,378.00
88086,378.00
88087,378.00
88087,378.00
88088,378.00
88089,378.00
88089,378.00
88090,377.00
88091,377.00
88091,377.00
88092,377.00
88093,377.00
88093,377.00
88094,377.00
88095,377.00
88096,377.00
88096,377.00
88097,378.00
88098,377.00
88098,377.00
88099,378.00
88100,378.00
88100,378.00
88101,378.00
88102,378.00
88102,378.00
88103,378.00
88104,378.00
88104,378.00
88105,378.00
88107,378.00
88107,378.00
88108,378.00
88109,378.00
88110,378.00
88110,377.00
88111,377.00
88112,377.00
88112,377.00
88113,377.00
88114,377.00
88114,377.00
88115,377.00
88116,377.00
88116,377.00
88117,377.00
88118,378.00
88118,377.00
88119,377.00
88120,378.00
88120,378.00
88121,378.00
88122,378.00
88123,378.00
88123,378.00
88124,378.00
88125,378.00
88125,378.00
88126,378.00
88127,378.00
88127,378.00
88128,378.00
88129,378.00
88129,377.00
88130,377.00
88131,377.00
88131,377.00
88132,377.00
88133,377.00
88133,377.00
88134,377.00
88135,377.00
88136,377.00
88136,377.00
88137,377.00
88138,377.00
88138,378.00
88139,378.00
88140,378.00
88140,378.00
88141,378.00
88142,378.00
88142,378.00
88143,378.00
88144,378.00
88144,378.00
88145,378.00
88146,378.00
88146,378.00
88147,378.00
88148,378.00
88150,377.00
88150,377.00
88151,377.00
88152,377.00
88152,377.00
88153,378.00
88154,377.00
88154,377.00
88155,377.00
88156,377.00
88156,377.00
88157,377.00
88158,377.00
88158,377.00
88159,378.00
88160,378.00
88160,378.00
88161,378.00
88162,378.00
88163,378.00
88163,378.00
88164,378.00
88165,378.00
88165,378.00
88166,378.00
88167,378.00
88167,378.00
88168,378.00
88169,377.00
88169,378.00
88170,377.00
88171,377.00
88171,377.00
88172,377.00
88173,377.00
88173,377.00
88174,377.00
88175,377.00
88176,377.00
88176,377.00
88177,377.00
88178,378.00
88178,377.00
88179,377.00
88180,378.00
88180,378.00
88181,378.00
88182,378.00
88182,378.00
88183,378.00
88184,378.00
88184,378.00
88185,378.00
88186,378.00
88186,378.00
88187,377.00
88188,377.00
88189,378.00
88189,377.00
88190,378.00
88192,377.00
88192,377.00
88193,377.00
88194,377.00
88194,377.00
88195,377.00
88196,377.00
88196,377.00
88197,377.00
88198,377.00
88198,377.00
88199,378.00
88200,378.00
88200,378.00
88201,378.00
88202,378.00
88203,378.00
88203,378.00
88204,378.00
88205,378.00
88205,378.00
88206,378.00
88207,378.00
88207,378.00
88208,378.00
88209,377.00
88209,377.00
88210,377.00
88211,377.00
88211,377.00
88212,377.00
88213,377.00
88213,377.00
88214,377.00
88215,377.00
88216,377.00
88216,377.00
88217,377.00
88218,377.00
88218,378.00
88219,378.00
88220,378.00
88220,378.00
88221,378.00
88222,378.00
88222,378.00
88223,378.00
88224,378.00
88224,378.00
88225,377.00
88226,378.00
88226,378.00
88227,378.00
88228,377.00
88229,377.00
88229,377.00
88230,377.00
88231,377.00
88231,377.00
88232,377.00
88233,377.00
88233,377.00
88235,377.00
88236,377.00
88236,377.00
88237,377.00
88238,377.00
88238,377.00
88239,378.00
88240,378.00
88240,378.00
88241,378.00
88242,378.00
88243,378.00
88243,378.00
88244,378.00
88245,378.00
88245,378.00
88246,378.00
88247,378.00
88247,378.00
88248,378.00
88249,377.00
88249,377.00
88250,377.00
88251,377.00
88251,377.00
88252,377.00
88253,377.00
88253,377.00
88254,377.00
88255,377.00
88256,377.00
88256,377.00
88257,377.00
88258,377.00
88258,377.00
88259,377.00
88260,378.00
88260,378.00
88261,378.00
88262,378.00
88262,378.00
88263,378.00
88264,378.00
88264,378.00
88265,378.00
88266,378.00
88266,378.00
88267,378.00
88268,378.00
88269,378.00
88269,377.00
88270,377.00
88271,377.00
88271,377.00
88272,377.00
88273,377.00
88273,377.00
88274,377.00
88275,377.00
88275,377.00
88276,377.00
88278,377.00
88278,377.00
88279,377.00
88280,378.00
88280,378.00
88281,378.00
88282,378.00
88283,378.00
88283,378.00
88284,378.00
88285,378.00
88285,378.00
88286,378.00
88287,378.00
88287,378.00
88288,378.00
88289,377.00
88289,377.00
88290,377.00
88291,377.00
88291,377.00
88292,377.00
88293,377.00
88293,377.00
88294,377.00
88295,377.00
88296,377.00
88296,377.00
88297,377.00
88298,377.00
88298,377.00
88299,378.00
88300,378.00
88300,378.00
88301,378.00
88302,378.00
88302,378.00
88303,378.00
88304,378.00
88304,378.00
88305,378.00
88306,377.00
88306,378.00
88307,378.00
88308,378.00
88309,377.00
88309,377.00
88310,377.00
88311,377.00
88311,377.00
88312,377.00
88313,377.00
88313,377.00
88314,377.00
88315,377.00
88315,377.00
88316,377.00
88317,377.00
88317,377.00
88318,377.00
88320,378.00
88320,377.00
88321,378.00
88322,378.00
88323,378.00
88323,378.00
88324,378.00
88325,378.00
88325,377.00
88326,378.00
88327,378.00
88327,378.00
88328,378.00
88329,378.00
88329,377.00
88330,378.00
88331,377.00
88331,377.00
88332,377.00
88333,377.00
88333,377.00
88334,377.00
88335,377.00
88336,377.00
88336,377.00
88337,377.00
88338,377.00
88338,377.00
88339,377.00
88340,378.00
88340,378.00
88341,378.00
88342,378.00
88342,378.00
88343,378.00
88344,378.00
88344,377.00
88345,378.00
88346,377.00
88346,378.00
88347,377.00
88348,377.00
88349,378.00
88349,377.00
88350,377.00
88351,377.00
88351,377.00
88352,377.00
88353,377.00
88353,377.00
88354,377.00
88355,377.00
88355,377.00
88356,377.00
88357,377.00
88357,377.00
88358,377.00
88359,377.00
88359,378.00
88360,378.00
88361,378.00
88363,378.00
88363,378.00
88364,378.00
88365,378.00
88365,378.00
88366,378.00
88367,377.00
88367,377.00
88368,377.00
88369,378.00
88369,377.00
88370,377.00
88371,377.00
88371,377.00
88372,377.00
88373,377.00
88373,377.00
88374,377.00
88375,377.00
88376,377.00
88376,377.00
88377,377.00
88378,377.00
88378,377.00
88379,377.00
88380,377.00
88380,378.00
88381,378.00
88382,378.00
88382,378.00
88383,378.00
88384,377.00
88384,377.00
88385,377.00
88386,378.00
88386,377.00
88387,378.00
88388,377.00
88389,377.00
88389,377.00
88390,377.00
88391,377.00
88391,377.00
88392,377.00
88393,377.00
88393,377.00
88394,376.00
88395,377.00
88395,377.00
88396,377.00
88397,377.00
88397,377.00
88398,377.00
88399,377.00
88399,378.00
88400,378.00
88401,378.00
88402,378.00
88402,378.00
88403,378.00
88404,377.00
88404,378.00
88406,377.00
88407,378.00
88407,378.00
88408,377.00
88409,377.00
88409,377.00
88410,377.00
88411,377.00
88411,377.00
88412,377.00
88413,376.00
88413,377.00
88414,377.00
88415,377.00
88416,377.00
88416,377.00
88417,377.00
88418,377.00
88418,377.00
88419,377.00
88420,377.00
88420,377.00
88421,378.00
88422,378.00
88422,378.00
88423,378.00
88424,378.00
88424,377.00
88425,377.00
88426,377.00
88426,377.00
88427,377.00
88428,378.00
88429,377.00
88429,377.00
88430,377.00
88431,377.00
88431,377.00
88432,377.00
88433,377.00
88433,377.00
88434,376.00
88435,377.00
88435,377.00
88436,377.00
88437,377.00
88437,377.00
88438,377.00
88439,377.00
88439,378.00
88440,378.00
88441,377.00
88442,378.00
88442,377.00
88443,378.00
88444,377.00
88444,378.00
88445,377.00
88446,377.00
88446,377.00
88448,377.00
88449,377.00
88449,377.00
88450,377.00
88451,377.00
88451,377.00
88452,377.00
88453,377.00
88453,377.00
88454,377.00
88455,377.00
88456,377.00
88456,377.00
88457,377.00
88458,377.00
88458,377.00
88459,377.00
88460,378.00
88460,377.00
88461,378.00
88462,378.00
88462,378.00
88463,377.00
88464,377.00
88464,377.00
88465,378.00
88466,377.00
88466,377.00
88467,377.00
88468,377.00
88469,377.00
88469,377.00
88470,377.00
88471,377.00
88471,377.00
88472,377.00
88473,377.00
88473,377.00
88474,377.00
88475,377.00
88475,377.00
88476,377.00
88477,377.00
88477,377.00
88478,377.00
88479,377.00
88479,378.00
88480,378.00
88481,377.00
88482,377.00
88482,378.00
88483,377.00
88484,377.00
88484,377.00
88485,377.00
88486,377.00
88486,377.00
88487,377.00
88488,377.00
88488,377.00
88489,377.00
88491,377.00
88491,377.00
88492,377.00
88493,377.00
88493,377.00
88494,377.00
88495,376.00
88496,376.00
88496,377.00
88497,377.00
88498,377.00
88498,377.00
88499,377.00
88500,377.00
88500,377.00
88501,378.00
88502,378.00
88502,377.00
88503,377.00
88504,378.00
88504,377.00
88505,377.00
88506,377.00
88506,377.00
88507,377.00
88508,377.00
88509,377.00
88509,377.00
88510,378.00
88511,377.00
88511,377.00
88512,377.00
88513,377.00
88513,377.00
88514,377.00
88515,376.00
88515,377.00
88516,377.00
88517,377.00
88517,377.00
88518,377.00
88519,377.00
88519,378.00
88520,378.00
88521,378.00
88522,377.00
88522,378.00
88523,378.00
88524,378.00
88524,378.00
88525,378.00
88526,377.00
88526,377.00
88527,377.00
88528,377.00
88528,377.00
88529,377.00
88530,377.00
88530,377.00
88531,377.00
88532,377.00
88532,376.00
88534,376.00
88535,376.00
88536,377.00
88536,377.00
88537,376.00
88538,377.00
88538,377.00
88539,378.00
88540,377.00
88540,377.00
88541,377.00
88542,377.00
88542,377.00
88543,378.00
88544,377.00
88544,378.00
88545,378.00
88546,377.00
88546,377.00
88547,377.00
88548,377.00
88549,377.00
88549,377.00
88550,377.00
88551,377.00
88551,377.00
88552,376.00
88553,377.00
88553,376.00
88554,376.00
88555,377.00
88555,376.00
88556,377.00
88557,377.00
88557,377.00
88558,377.00
88559,377.00
88559,377.00
88560,377.00
88561,378.00
88562,378.00
88562,377.00
88563,378.00
88564,377.00
88564,378.00
88565,377.00
88566,377.00
88566,377.00
88567,377.00
88568,377.00
88568,377.00
88569,377.00
88570,376.00
88570,377.00
88571,377.00
88572,376.00
88572,377.00
88573,377.00
88574,377.00
88576,377.00
88576,377.00
88577,377.00
88578,377.00
88578,377.00
88579,377.00
88580,377.00
88580,377.00
88581,377.00
88582,378.00
88582,377.00
88583,377.00
88584,377.00
88584,378.00
88585,377.00
88586,377.00
88586,377.00
88587,377.00
88588,377.00
88589,377.00
88589,377.00
88590,377.00
88591,377.00
88591,377.00
88592,377.00
88593,377.00
88593,377.00
88594,377.00
88595,376.00
88595,376.00
88596,377.00
88597,377.00
88597,377.00
88598,377.00
88599,377.00
88599,377.00
88600,377.00
88601,377.00
88602,377.00
88602,377.00
88603,377.00
88604,377.00
88604,377.00
88605,377.00
88606,378.00
88606,377.00
88607,377.00
88608,377.00
88608,377.00
88609,377.00
88610,377.00
88610,377.00
88611,377.00
88612,377.00
88612,377.00
88613,377.00
88614,376.00
88615,376.00
88615,376.00
88616,377.00
88617,377.00
88617,377.00
88619,377.00
88620,377.00
88620,377.00
88621,378.00
88622,377.00
88622,377.00
88623,378.00
88624,377.00
88624,378.00
88625,377.00
88626,377.00
88626,377.00
88627,377.00
88628,377.00
88629,377.00
88629,377.00
88630,377.00
88631,377.00
88631,376.00
88632,377.00
88633,377.00
88633,376.00
88634,377.00
88635,376.00
88635,377.00
88636,377.00
88637,377.00
88637,377.00
88638,377.00
88639,377.00
88639,377.00
88640,377.00
88641,377.00
88642,377.00
88642,378.00
88643,377.00
88644,377.00
88644,377.00
88645,377.00
88646,377.00
88646,377.00
88647,377.00
88648,377.00
88648,377.00
88649,377.00
88650,377.00
88650,377.00
88651,376.00
88652,377.00
88652,377.00
88653,377.00
88654,376.00
88655,376.00
88655,376.00
88656,376.00
88657,376.00
88657,377.00
88658,377.00
88659,377.00
88659,377.00
88660,377.00
88662,377.00
88662,378.00
88663,378.00
88664,377.00
88664,377.00
88665,377.00
88666,377.00
88666,377.00
88667,377.00
88668,377.00
88669,377.00
88669,377.00
88670,377.00
88671,377.00
88671,377.00
88672,377.00
88673,377.00
88673,376.00
88674,377.00
88675,377.00
88675,376.00
88676,377.00
88677,377.00
88677,377.00
88678,377.00
88679,377.00
88679,377.00
88680,377.00
88681,377.00
88682,377.00
88682,377.00
88683,378.00
88684,377.00
88684,377.00
88685,378.00
88686,377.00
88686,377.00
88687,377.00
88688,377.00
88688,377.00
88689,377.00
88690,377.00
88690,377.00
88691,377.00
88692,377.00
88692,377.00
88693,376.00
88694,377.00
88695,376.00
88695,377.00
88696,376.00
88697,377.00
88697,377.00
88698,377.00
88699,377.00
88699,377.00
88700,377.00
88701,377.00
88701,377.00
88702,377.00
88704,377.00
88704,377.00
88705,377.00
88706,377.00
88706,377.00
88707,377.00
88708,377.00
88709,377.00
88709,377.00
88710,377.00
88711,377.00
88711,377.00
88712,377.00
88713,376.00
88713,377.00
88714,376.00
88715,377.00
88715,376.00
88716,377.00
88717,377.00
88717,377.00
88718,377.00
88719,377.00
88719,377.00
88720,377.00
88721,377.00
88722,377.00
88722,377.00
88723,377.00
88724,377.00
88724,377.00
88725,377.00
88726,377.00
88726,377.00
88727,377.00
88728,377.00
88728,377.00
88729,377.00
88730,377.00
88730,376.00
88731,377.00
88732,377.00
88732,376.00
88733,376.00
88734,376.00
88735,376.00
88735,376.00
88736,377.00
