time(micros),GSR
14730,330.00
14730,330.00
14731,331.00
14732,330.00
14732,331.00
14733,331.00
14734,331.00
14734,331.00
14735,331.00
14736,331.00
14736,331.00
14737,331.00
14738,330.00
14739,331.00
14739,331.00
14740,331.00
14741,331.00
14741,331.00
14742,331.00
14743,331.00
14743,330.00
14744,331.00
14745,330.00
14745,331.00
14746,330.00
14747,330.00
14747,330.00
14748,330.00
14749,330.00
14749,330.00
14750,331.00
14751,331.00
14752,331.00
14752,331.00
14753,331.00
14754,331.00
14754,331.00
14755,331.00
14756,331.00
14756,331.00
14757,331.00
14758,331.00
14758,331.00
14759,331.00
14760,331.00
14760,331.00
14761,331.00
14763,331.00
14763,331.00
14764,331.00
14765,330.00
14766,330.00
14766,331.00
14767,330.00
14768,330.00
14768,330.00
14769,330.00
14770,330.00
14770,331.00
14771,331.00
14772,331.00
14772,331.00
14773,331.00
14774,331.00
14774,331.00
14775,331.00
14776,331.00
14776,331.00
14777,330.00
14778,331.00
14779,331.00
14779,331.00
14780,331.00
14781,331.00
14781,331.00
14782,331.00
14783,331.00
14783,331.00
14784,331.00
14785,330.00
14785,331.00
14786,330.00
14787,331.00
14787,330.00
14788,330.00
14789,330.00
14789,330.00
14790,331.00
14791,331.00
14792,331.00
14792,331.00
14793,331.00
14794,331.00
14794,331.00
14795,331.00
14796,331.00
14796,330.00
14797,331.00
14798,331.00
14798,331.00
14799,331.00
14800,331.00
14800,331.00
14801,331.00
14802,331.00
14802,331.00
14803,331.00
14804,331.00
14806,330.00
14806,330.00
14807,330.00
14808,330.00
14808,330.00
14809,331.00
14810,330.00
14810,331.00
14811,331.00
14812,331.00
14812,331.00
14813,331.00
14814,331.00
14814,331.00
14815,331.00
14816,331.00
14816,331.00
14817,331.00
14818,331.00
14819,331.00
14819,331.00
14820,331.00
14821,331.00
14821,331.00
14822,331.00
14823,331.00
14823,331.00
14824,331.00
14825,331.00
14825,331.00
14826,330.00
14827,331.00
14827,330.00
14828,331.00
14829,330.00
14829,330.00
14830,331.00
14831,331.00
14832,331.00
14832,331.00
14833,332.00
14834,331.00
14834,331.00
14835,331.00
14836,331.00
14836,331.00
14837,331.00
14838,331.00
14838,331.00
14839,331.00
14840,331.00
14840,331.00
14841,331.00
14842,331.00
14842,331.00
14843,331.00
14844,331.00
14845,330.00
14845,330.00
14846,330.00
14848,330.00
14848,330.00
14849,330.00
14850,331.00
14850,331.00
14851,331.00
14852,331.00
14852,331.00
14853,331.00
14854,331.00
14854,331.00
14855,331.00
14856,331.00
14856,331.00
14857,331.00
14858,331.00
14859,331.00
14859,331.00
14860,331.00
14861,331.00
14861,331.00
14862,331.00
14863,331.00
14863,331.00
14864,331.00
14865,330.00
14865,330.00
14866,331.00
14867,330.00
14867,330.00
14868,330.00
14869,330.00
14869,331.00
14870,331.00
14871,331.00
14872,331.00
14872,331.00
14873,331.00
14874,331.00
14874,331.00
14875,331.00
14876,331.00
14876,331.00
14877,331.00
14878,331.00
14878,331.00
14879,331.00
14880,331.00
14880,331.00
14881,331.00
14882,331.00
14882,331.00
14883,331.00
14884,331.00
14885,331.00
14885,331.00
14886,331.00
14887,330.00
14887,330.00
14888,330.00
14889,331.00
14889,331.00
14891,331.00
14892,331.00
14892,331.00
14893,332.00
14894,331.00
14894,332.00
14895,331.00
14896,331.00
14896,331.00
14897,331.00
14898,331.00
14899,331.00
14899,331.00
14900,331.00
14901,331.00
14901,331.00
14902,331.00
14903,331.00
14903,331.00
14904,331.00
14905,331.00
14905,330.00
14906,330.00
14907,330.00
14907,330.00
14908,331.00
14909,331.00
14909,331.00
14910,331.00
14911,331.00
14912,331.00
14912,331.00
14913,331.00
14914,331.00
14914,331.00
14915,331.00
14916,331.00
14916,331.00
14917,331.00
14918,331.00
14918,331.00
14919,331.00
14920,331.00
14920,331.00
14921,331.00
14922,331.00
14922,331.00
14923,331.00
14924,330.00
14925,331.00
14925,331.00
14926,331.00
14927,331.00
14927,331.00
14928,330.00
14929,331.00
14929,331.00
14930,331.00
14931,331.00
14931,331.00
14932,331.00
14934,332.00
14934,331.00
14935,331.00
14936,331.00
14936,331.00
14937,331.00
14938,331.00
14939,331.00
14939,331.00
14940,331.00
14941,331.00
14941,331.00
14942,331.00
14943,331.00
14943,331.00
14944,331.00
14945,331.00
14945,330.00
14946,331.00
14947,331.00
14947,330.00
14948,331.00
14949,331.00
14949,331.00
14950,331.00
14951,331.00
14952,331.00
14952,331.00
14953,331.00
14954,332.00
14954,332.00
14955,332.00
14956,332.00
14956,331.00
14957,331.00
14958,331.00
14958,331.00
14959,331.00
14960,332.00
14960,331.00
14961,331.00
14962,331.00
14962,332.00
14963,331.00
14964,331.00
14965,331.00
14965,331.00
14966,331.00
14967,331.00
14967,331.00
14968,331.00
14969,331.00
14969,331.00
14970,331.00
14971,331.00
14971,331.00
14972,331.00
14973,332.00
14973,332.00
14974,332.00
14976,331.00
14976,331.00
14977,331.00
14978,331.00
14979,331.00
14979,331.00
14980,331.00
14981,332.00
14981,331.00
14982,331.00
14983,331.00
14983,332.00
14984,331.00
14985,331.00
14985,331.00
14986,331.00
14987,330.00
14987,331.00
14988,331.00
14989,331.00
14989,331.00
14990,331.00
14991,331.00
14992,331.00
14992,332.00
14993,332.00
14994,332.00
14994,331.00
14995,332.00
14996,331.00
14996,331.00
14997,331.00
14998,331.00
14998,331.00
14999,331.00
15000,331.00
15000,331.00
15001,332.00
15002,331.00
15002,332.00
15003,331.00
15004,331.00
15005,331.00
15005,331.00
15006,331.00
15007,331.00
15007,331.00
15008,331.00
15009,331.00
15009,331.00
15010,331.00
15011,331.00
15011,331.00
15012,332.00
15013,331.00
15013,332.00
15014,332.00
15015,331.00
15015,332.00
15016,331.00
15017,331.00
15019,331.00
15019,331.00
15020,331.00
15021,331.00
15021,331.00
15022,331.00
15023,331.00
15023,331.00
15024,331.00
15025,331.00
15025,331.00
15026,331.00
15027,331.00
15027,331.00
15028,331.00
15029,331.00
15029,331.00
15030,331.00
15031,331.00
15032,332.00
15032,332.00
15033,332.00
15034,332.00
15034,332.00
15035,332.00
15036,332.00
15036,331.00
15037,331.00
15038,331.00
15038,331.00
15039,331.00
15040,332.00
15040,331.00
15041,332.00
15042,332.00
15042,331.00
15043,331.00
15044,331.00
15045,331.00
15045,331.00
15046,331.00
15047,331.00
15047,331.00
15048,331.00
15049,331.00
15049,331.00
15050,331.00
15051,331.00
15051,331.00
15052,332.00
15053,332.00
15053,332.00
15054,332.00
15055,332.00
15055,332.00
15056,331.00
15057,331.00
15058,331.00
15058,331.00
15059,331.00
15060,331.00
15060,331.00
15062,331.00
15063,332.00
15063,332.00
15064,331.00
15065,331.00
15065,331.00
15066,331.00
15067,331.00
15067,331.00
15068,331.00
15069,331.00
15069,331.00
15070,331.00
15071,331.00
15072,332.00
15072,331.00
15073,332.00
15074,331.00
15074,332.00
15075,332.00
15076,332.00
15076,332.00
15077,332.00
15078,331.00
15078,331.00
15079,331.00
15080,331.00
15080,331.00
15081,331.00
15082,332.00
15082,332.00
15083,331.00
15084,331.00
15085,331.00
15085,331.00
15086,331.00
15087,331.00
15087,331.00
15088,331.00
15089,331.00
15089,331.00
15090,331.00
15091,332.00
15091,331.00
15092,332.00
15093,332.00
15093,332.00
15094,332.00
15095,332.00
15095,332.00
15096,332.00
15097,331.00
15098,331.00
15098,331.00
15099,331.00
15100,332.00
15100,332.00
15101,331.00
15102,332.00
15102,332.00
15104,332.00
15105,331.00
15105,331.00
15106,331.00
15107,331.00
15107,331.00
15108,331.00
15109,331.00
15109,331.00
15110,332.00
15111,331.00
15112,332.00
15112,332.00
15113,332.00
15114,332.00
15114,332.00
15115,332.00
15116,331.00
15116,332.00
15117,331.00
15118,332.00
15118,331.00
15119,332.00
15120,332.00
15120,332.00
15121,332.00
15122,332.00
15122,332.00
15123,332.00
15124,331.00
15125,331.00
15125,331.00
15126,331.00
15127,331.00
15127,331.00
15128,331.00
15129,331.00
15129,331.00
15130,331.00
15131,332.00
15131,332.00
15132,332.00
15133,332.00
15133,332.00
15134,332.00
15135,332.00
15135,332.00
15136,332.00
15137,332.00
15138,332.00
15138,332.00
15139,331.00
15140,332.00
15140,332.00
15141,331.00
15142,332.00
15142,332.00
15143,332.00
15144,332.00
15144,332.00
15145,331.00
15147,331.00
15147,332.00
15148,331.00
15149,331.00
15149,331.00
15150,331.00
15151,332.00
15152,332.00
15152,332.00
15153,332.00
15154,332.00
15154,332.00
15155,332.00
15156,332.00
15156,332.00
15157,332.00
15158,332.00
15158,332.00
15159,332.00
15160,332.00
15160,332.00
15161,332.00
15162,332.00
15162,331.00
15163,332.00
15164,332.00
15165,332.00
15165,332.00
15166,331.00
15167,331.00
15167,331.00
15168,331.00
15169,332.00
15169,331.00
15170,332.00
15171,332.00
15171,332.00
15172,332.00
15173,332.00
15173,332.00
15174,332.00
15175,332.00
15175,332.00
15176,332.00
15177,332.00
15178,332.00
15178,332.00
15179,332.00
15180,332.00
15180,332.00
15181,332.00
15182,332.00
15182,332.00
15183,332.00
15184,332.00
15184,332.00
15185,331.00
15186,331.00
15186,331.00
15187,331.00
15188,331.00
15188,331.00
15190,332.00
15191,331.00
15192,332.00
15192,332.00
15193,332.00
15194,332.00
15194,332.00
15195,333.00
15196,332.00
15196,332.00
15197,332.00
15198,332.00
15198,332.00
15199,332.00
15200,332.00
15200,332.00
15201,332.00
15202,332.00
15202,332.00
15203,332.00
15204,331.00
15205,332.00
15205,332.00
15206,331.00
15207,331.00
15207,332.00
15208,331.00
15209,332.00
15209,332.00
15210,332.00
15211,332.00
15211,332.00
15212,332.00
15213,332.00
15213,332.00
15214,332.00
15215,332.00
15215,332.00
15216,332.00
15217,332.00
15218,332.00
15218,332.00
15219,332.00
15220,332.00
15220,332.00
15221,332.00
15222,332.00
15222,332.00
15223,332.00
15224,332.00
15224,332.00
15225,332.00
15226,331.00
15226,331.00
15227,331.00
15228,331.00
15228,332.00
15229,332.00
15230,332.00
15232,332.00
15232,332.00
15233,332.00
15234,332.00
15234,332.00
15235,332.00
15236,332.00
15236,332.00
15237,332.00
15238,332.00
15238,332.00
15239,332.00
15240,332.00
15240,332.00
15241,332.00
15242,332.00
15242,332.00
15243,332.00
15244,332.00
15245,332.00
15245,332.00
15246,332.00
15247,332.00
15247,331.00
15248,331.00
15249,331.00
15249,332.00
15250,332.00
15251,332.00
15251,332.00
15252,332.00
15253,332.00
15253,332.00
15254,332.00
15255,332.00
15255,332.00
15256,332.00
15257,332.00
15258,332.00
15258,332.00
15259,332.00
15260,332.00
15260,332.00
15261,332.00
15262,332.00
15262,332.00
15263,332.00
15264,332.00
15264,332.00
15265,332.00
15266,332.00
15266,332.00
15267,332.00
15268,332.00
15268,332.00
15269,331.00
15270,332.00
15271,332.00
15271,332.00
15272,332.00
15273,332.00
15273,332.00
15275,332.00
15276,332.00
15276,332.00
15277,332.00
15278,332.00
15278,332.00
15279,332.00
15280,332.00
15280,332.00
15281,332.00
15282,332.00
15282,332.00
15283,332.00
15284,332.00
15285,332.00
15285,332.00
15286,332.00
15287,332.00
15287,332.00
15288,332.00
15289,332.00
15289,332.00
15290,332.00
15291,332.00
15291,332.00
15292,332.00
15293,332.00
15293,332.00
15294,333.00
15295,332.00
15295,332.00
15296,332.00
15297,332.00
15298,332.00
15298,332.00
15299,332.00
15300,332.00
15300,332.00
15301,332.00
15302,332.00
15302,332.00
15303,333.00
15304,332.00
15304,332.00
15305,332.00
15306,332.00
15306,332.00
15307,332.00
15308,331.00
15308,331.00
15309,332.00
15310,332.00
15311,332.00
15311,332.00
15312,332.00
15313,332.00
15313,332.00
15314,332.00
15315,332.00
15315,332.00
15316,332.00
15318,332.00
15318,332.00
15319,332.00
15320,332.00
15320,332.00
15321,332.00
15322,332.00
15322,332.00
15323,332.00
15324,332.00
15325,332.00
15325,332.00
15326,332.00
15327,332.00
15327,332.00
15328,332.00
15329,332.00
15329,332.00
15330,332.00
15331,332.00
15331,332.00
15332,332.00
15333,332.00
15333,332.00
15334,332.00
15335,332.00
15335,332.00
15336,332.00
15337,332.00
15338,332.00
15338,332.00
15339,332.00
15340,332.00
15340,332.00
15341,332.00
15342,332.00
15342,332.00
15343,332.00
15344,332.00
15344,332.00
15345,332.00
15346,332.00
15346,332.00
15347,332.00
15348,332.00
15348,332.00
15349,332.00
15350,332.00
15351,332.00
15351,332.00
15352,333.00
15353,333.00
15353,332.00
15354,332.00
15355,332.00
15355,332.00
15356,332.00
15357,332.00
15357,332.00
15358,332.00
15360,332.00
15360,332.00
15361,333.00
15362,332.00
15362,332.00
15363,332.00
15364,332.00
15365,332.00
15365,332.00
15366,332.00
15367,332.00
15367,332.00
15368,332.00
15369,332.00
15369,332.00
15370,332.00
15371,332.00
15371,332.00
15372,332.00
15373,333.00
15373,333.00
15374,332.00
15375,333.00
15375,332.00
15376,333.00
15377,332.00
15378,332.00
15378,332.00
15379,332.00
15380,332.00
15380,333.00
15381,332.00
15382,332.00
15382,332.00
15383,333.00
15384,332.00
15384,332.00
15385,332.00
15386,332.00
15386,332.00
15387,332.00
15388,332.00
15388,332.00
15389,332.00
15390,332.00
15391,332.00
15391,332.00
15392,333.00
15393,333.00
15393,332.00
15394,333.00
15395,332.00
15395,333.00
15396,333.00
15397,332.00
15397,332.00
15398,332.00
15399,332.00
15399,332.00
15400,332.00
15401,332.00
15401,332.00
15403,332.00
15404,332.00
15405,333.00
15405,332.00
15406,332.00
15407,332.00
15407,332.00
15408,332.00
15409,332.00
15409,332.00
15410,332.00
15411,332.00
15411,333.00
15412,333.00
15413,333.00
15413,333.00
15414,333.00
15415,332.00
15415,332.00
15416,332.00
15417,333.00
15418,332.00
15418,332.00
15419,332.00
15420,332.00
15420,332.00
15421,332.00
15422,332.00
15422,332.00
15423,332.00
15424,333.00
15424,332.00
15425,332.00
15426,332.00
15426,332.00
15427,332.00
15428,332.00
15428,332.00
15429,332.00
15430,332.00
15431,332.00
15431,332.00
15432,333.00
15433,333.00
15433,333.00
15434,333.00
15435,333.00
15435,333.00
15436,333.00
15437,332.00
15437,332.00
15438,333.00
15439,333.00
15439,333.00
15440,332.00
15441,333.00
15441,332.00
15442,333.00
15443,332.00
15444,332.00
15444,332.00
15446,332.00
15447,332.00
15447,332.00
15448,332.00
15449,332.00
15449,332.00
15450,332.00
15451,332.00
15451,332.00
15452,333.00
15453,333.00
15453,333.00
15454,333.00
15455,333.00
15455,333.00
15456,332.00
15457,333.00
15458,332.00
15458,333.00
15459,332.00
15460,333.00
15460,333.00
15461,333.00
15462,333.00
15462,332.00
15463,332.00
15464,332.00
15464,333.00
15465,332.00
15466,332.00
15466,332.00
15467,332.00
15468,332.00
15468,332.00
15469,333.00
15470,332.00
15471,332.00
15471,332.00
15472,333.00
15473,333.00
15473,333.00
15474,333.00
15475,333.00
15475,332.00
15476,333.00
15477,333.00
15477,332.00
15478,332.00
15479,332.00
15479,333.00
15480,332.00
15481,333.00
15481,333.00
15482,333.00
15483,333.00
15484,332.00
15484,332.00
15485,332.00
15486,333.00
15486,332.00
15488,332.00
15489,332.00
15489,332.00
15490,332.00
15491,332.00
15491,333.00
15492,333.00
15493,333.00
15493,333.00
15494,333.00
15495,333.00
15495,333.00
15496,333.00
15497,332.00
15498,333.00
15498,333.00
15499,333.00
15500,333.00
15500,333.00
15501,333.00
15502,333.00
15502,333.00
15503,333.00
15504,333.00
15504,333.00
15505,333.00
15506,332.00
15506,332.00
15507,333.00
15508,332.00
15508,333.00
15509,332.00
15510,332.00
15511,333.00
15511,333.00
15512,333.00
15513,333.00
15513,333.00
15514,333.00
15515,333.00
15515,333.00
15516,333.00
15517,332.00
15517,333.00
15518,333.00
15519,332.00
15519,333.00
15520,333.00
15521,332.00
15521,333.00
15522,333.00
15523,333.00
15524,332.00
15524,333.00
15525,332.00
15526,332.00
15526,332.00
15527,332.00
15528,332.00
15528,332.00
15529,333.00
15531,333.00
15531,333.00
15532,333.00
15533,333.00
15533,333.00
15534,333.00
15535,333.00
15535,333.00
15536,333.00
15537,333.00
15538,333.00
15538,333.00
15539,333.00
15540,333.00
15540,333.00
15541,333.00
15542,333.00
15542,333.00
15543,333.00
15544,333.00
15544,332.00
15545,333.00
15546,333.00
15546,332.00
15547,333.00
15548,332.00
15548,332.00
15549,332.00
15550,332.00
15551,333.00
15551,333.00
15552,333.00
15553,333.00
15553,333.00
15554,333.00
15555,333.00
15555,333.00
15556,333.00
15557,333.00
15557,333.00
15558,333.00
15559,333.00
15559,333.00
15560,333.00
15561,333.00
15561,333.00
15562,333.00
15563,333.00
15564,333.00
15564,333.00
15565,333.00
15566,332.00
15566,333.00
15567,332.00
15568,333.00
15568,333.00
15569,333.00
15570,333.00
15570,333.00
15571,333.00
15572,333.00
15572,333.00
15574,333.00
15575,333.00
15575,333.00
15576,333.00
15577,333.00
15578,333.00
15578,333.00
15579,333.00
15580,333.00
15580,333.00
15581,333.00
15582,333.00
15582,333.00
15583,333.00
15584,333.00
15584,333.00
15585,333.00
15586,333.00
15586,333.00
15587,333.00
15588,333.00
15588,333.00
15589,333.00
15590,333.00
15591,333.00
15591,333.00
15592,333.00
15593,333.00
15593,334.00
15594,333.00
15595,333.00
15595,333.00
15596,333.00
15597,333.00
15597,333.00
15598,333.00
15599,333.00
15599,333.00
15600,333.00
15601,333.00
15601,333.00
15602,333.00
15603,333.00
15604,333.00
15604,333.00
15605,333.00
15606,333.00
15606,333.00
15607,333.00
15608,333.00
15608,333.00
15609,333.00
15610,333.00
15610,333.00
15611,333.00
15612,333.00
15612,333.00
15613,333.00
15614,333.00
15614,333.00
15616,333.00
15617,333.00
15618,333.00
15618,333.00
15619,333.00
15620,333.00
15620,333.00
15621,333.00
15622,333.00
15622,333.00
15623,333.00
15624,333.00
15624,333.00
15625,333.00
15626,333.00
15626,333.00
15627,333.00
15628,333.00
15628,333.00
15629,333.00
15630,333.00
15631,333.00
15631,333.00
15632,334.00
15633,333.00
15633,333.00
15634,333.00
15635,334.00
15635,334.00
15636,333.00
15637,333.00
15637,333.00
15638,333.00
15639,333.00
15639,333.00
15640,333.00
15641,333.00
15641,333.00
15642,333.00
15643,333.00
15644,333.00
15644,333.00
15645,333.00
15646,333.00
15646,333.00
15647,333.00
15648,332.00
15648,332.00
15649,333.00
15650,333.00
15650,333.00
15651,333.00
15652,333.00
15652,333.00
15653,334.00
15654,334.00
15654,334.00
15655,333.00
15656,333.00
15657,333.00
15657,333.00
15659,333.00
15660,333.00
15660,334.00
15661,334.00
15662,334.00
15662,333.00
15663,333.00
15664,333.00
15664,333.00
15665,333.00
15666,333.00
15666,333.00
15667,333.00
15668,333.00
15668,333.00
15669,333.00
15670,333.00
15671,333.00
15671,333.00
15672,333.00
15673,334.00
15673,334.00
15674,334.00
15675,333.00
15675,334.00
15676,334.00
15677,333.00
15677,333.00
15678,333.00
15679,333.00
15679,334.00
15680,333.00
15681,334.00
15681,334.00
15682,333.00
15683,333.00
15684,334.00
15684,334.00
15685,334.00
15686,333.00
15686,333.00
15687,333.00
15688,333.00
15688,333.00
15689,333.00
15690,333.00
15690,333.00
15691,333.00
15692,334.00
15692,333.00
15693,334.00
15694,334.00
15694,334.00
15695,334.00
15696,333.00
15697,333.00
15697,334.00
15698,333.00
15699,334.00
15699,333.00
15700,334.00
15702,334.00
15702,334.00
15703,334.00
15704,333.00
15704,334.00
15705,333.00
15706,333.00
15706,333.00
15707,333.00
15708,333.00
15708,333.00
15709,333.00
15710,333.00
15711,334.00
15711,334.00
15712,334.00
15713,334.00
15713,333.00
15714,334.00
15715,334.00
15715,334.00
15716,334.00
15717,334.00
15717,334.00
15718,333.00
15719,334.00
15719,334.00
15720,334.00
15721,334.00
15721,334.00
15722,334.00
15723,334.00
15724,334.00
15724,333.00
15725,333.00
15726,333.00
15726,333.00
15727,333.00
15728,333.00
15728,333.00
15729,334.00
15730,333.00
15730,333.00
15731,333.00
15732,334.00
15732,334.00
15733,334.00
15734,334.00
15734,334.00
15735,334.00
15736,333.00
15737,334.00
15737,334.00
15738,334.00
15739,333.00
15739,333.00
15740,334.00
15741,334.00
15741,333.00
15742,334.00
15744,334.00
15744,334.00
15745,334.00
15746,333.00
15746,333.00
15747,333.00
15748,333.00
15748,333.00
15749,333.00
15750,333.00
15751,333.00
15751,334.00
15752,334.00
15753,334.00
15753,334.00
15754,334.00
15755,334.00
15755,334.00
15756,334.00
15757,334.00
15757,334.00
15758,334.00
15759,333.00
15759,334.00
15760,334.00
15761,334.00
15761,334.00
15762,334.00
15763,334.00
15764,334.00
15764,334.00
15765,334.00
15766,333.00
15766,333.00
15767,333.00
15768,333.00
15768,333.00
15769,333.00
15770,333.00
15770,334.00
15771,334.00
15772,334.00
15772,334.00
15773,334.00
15774,334.00
15774,334.00
15775,334.00
15776,334.00
15777,334.00
15777,333.00
15778,334.00
15779,334.00
15779,333.00
15780,334.00
15781,334.00
15781,334.00
15782,334.00
15783,334.00
15783,334.00
15784,334.00
15785,334.00
15785,334.00
15787,333.00
15788,333.00
15788,334.00
15789,333.00
15790,333.00
15791,333.00
15791,334.00
15792,334.00
15793,334.00
15793,334.00
15794,334.00
15795,334.00
15795,334.00
15796,334.00
15797,334.00
15797,334.00
15798,334.00
15799,334.00
15799,334.00
15800,334.00
15801,334.00
15801,334.00
15802,334.00
15803,334.00
15804,334.00
15804,333.00
15805,334.00
15806,333.00
15806,334.00
15807,333.00
15808,333.00
15808,333.00
15809,333.00
15810,334.00
15810,334.00
15811,334.00
15812,334.00
15812,334.00
15813,334.00
15814,334.00
15814,334.00
15815,334.00
15816,334.00
15817,334.00
15817,334.00
15818,334.00
15819,333.00
15819,334.00
15820,334.00
15821,334.00
15821,334.00
15822,334.00
15823,334.00
15823,334.00
15824,334.00
15825,334.00
15825,333.00
15826,333.00
15827,333.00
15827,333.00
15828,333.00
15830,334.00
15831,334.00
15831,334.00
15832,334.00
15833,334.00
15833,334.00
15834,334.00
15835,334.00
15835,334.00
15836,334.00
15837,334.00
15837,334.00
15838,334.00
15839,334.00
15839,334.00
15840,334.00
15841,334.00
15841,334.00
15842,334.00
15843,334.00
15844,334.00
15844,334.00
15845,333.00
15846,334.00
15846,333.00
15847,334.00
15848,333.00
15848,333.00
15849,333.00
15850,333.00
15850,334.00
15851,334.00
15852,334.00
15852,334.00
15853,334.00
15854,334.00
15854,334.00
15855,334.00
15856,334.00
15857,334.00
15857,334.00
15858,334.00
15859,334.00
15859,334.00
15860,334.00
15861,334.00
15861,334.00
15862,334.00
15863,334.00
15863,334.00
15864,334.00
15865,334.00
15865,334.00
15866,334.00
15867,333.00
15867,334.00
15868,333.00
15869,333.00
15870,334.00
15870,334.00
15872,334.00
15873,334.00
15873,334.00
15874,334.00
15875,334.00
15875,334.00
15876,334.00
15877,334.00
15877,334.00
15878,334.00
15879,334.00
15879,334.00
15880,334.00
15881,334.00
15881,334.00
15882,334.00
15883,334.00
15884,334.00
15884,334.00
15885,334.00
15886,333.00
15886,334.00
15887,333.00
15888,334.00
15888,333.00
15889,334.00
15890,333.00
15890,334.00
15891,334.00
15892,334.00
15892,334.00
15893,334.00
15894,334.00
15894,334.00
15895,334.00
15896,334.00
15897,334.00
15897,334.00
15898,334.00
15899,334.00
15899,334.00
15900,334.00
15901,334.00
15901,333.00
15902,334.00
15903,334.00
15903,334.00
15904,334.00
15905,334.00
15905,334.00
15906,334.00
15907,333.00
15907,334.00
15908,333.00
15909,334.00
15910,334.00
15910,334.00
15911,334.00
15912,334.00
15912,334.00
15913,334.00
15915,334.00
15915,334.00
15916,335.00
15917,334.00
15917,334.00
15918,334.00
15919,334.00
15919,334.00
15920,334.00
15921,334.00
15921,334.00
15922,334.00
15923,334.00
15924,334.00
15924,334.00
15925,334.00
15926,334.00
15926,334.00
15927,334.00
15928,334.00
15928,333.00
15929,334.00
15930,334.00
15930,334.00
15931,334.00
15932,334.00
15932,334.00
15933,334.00
15934,335.00
15934,334.00
15935,334.00
15936,334.00
15937,334.00
15937,334.00
15938,334.00
15939,334.00
15939,334.00
15940,334.00
15941,334.00
15941,334.00
15942,334.00
15943,334.00
15943,334.00
15944,334.00
15945,334.00
15945,334.00
15946,334.00
15947,334.00
15947,333.00
15948,333.00
15949,334.00
15950,334.00
15950,334.00
15951,334.00
15952,334.00
15952,334.00
15953,334.00
15954,334.00
15954,334.00
15955,334.00
15956,334.00
15956,334.00
15958,334.00
15959,334.00
15959,334.00
15960,334.00
15961,334.00
15961,334.00
15962,334.00
15963,334.00
15964,334.00
15964,334.00
15965,334.00
15966,334.00
15966,334.00
15967,334.00
15968,333.00
15968,334.00
15969,334.00
15970,334.00
15970,334.00
15971,334.00
15972,334.00
15972,334.00
15973,334.00
15974,334.00
15974,334.00
15975,334.00
15976,334.00
15977,334.00
15977,334.00
15978,334.00
15979,334.00
15979,334.00
15980,334.00
15981,334.00
15981,334.00
15982,334.00
15983,334.00
15983,334.00
15984,334.00
15985,334.00
15985,334.00
15986,334.00
15987,334.00
15987,333.00
15988,333.00
15989,334.00
15990,333.00
15990,334.00
15991,333.00
15992,334.00
15992,334.00
15993,334.00
15994,334.00
15994,334.00
15995,334.00
15996,334.00
15996,334.00
15997,334.00
15998,334.00
15998,334.00
16000,334.00
16001,334.00
16001,334.00
16002,334.00
16003,334.00
16004,334.00
16004,334.00
16005,334.00
16006,334.00
16006,334.00
16007,334.00
16008,334.00
16008,334.00
16009,334.00
16010,334.00
16010,334.00
16011,334.00
16012,334.00
16012,334.00
16013,334.00
16014,335.00
16014,334.00
16015,334.00
16016,334.00
16016,334.00
16017,334.00
16018,334.00
16019,334.00
16019,334.00
16020,334.00
16021,334.00
16021,334.00
16022,334.00
16023,334.00
16023,334.00
16024,334.00
16025,334.00
16025,334.00
16026,334.00
16027,334.00
16027,334.00
16028,334.00
16029,334.00
16029,334.00
16030,334.00
16031,334.00
16031,334.00
16032,334.00
16033,334.00
16034,334.00
16034,334.00
16035,334.00
16036,334.00
16036,334.00
16037,334.00
16038,334.00
16038,334.00
16039,334.00
16040,334.00
16040,334.00
16041,334.00
16043,334.00
16043,335.00
16044,334.00
16045,334.00
16045,334.00
16046,333.00
16047,334.00
16048,334.00
16048,334.00
16049,333.00
16050,334.00
16050,334.00
16051,334.00
16052,334.00
16052,334.00
16053,334.00
16054,334.00
16054,334.00
16055,334.00
16056,334.00
16056,334.00
16057,334.00
16058,334.00
16058,334.00
16059,334.00
16060,334.00
16061,334.00
16061,334.00
16062,334.00
16063,334.00
16063,334.00
16064,334.00
16065,334.00
16065,334.00
16066,334.00
16067,334.00
16067,333.00
16068,334.00
16069,334.00
16069,334.00
16070,334.00
16071,334.00
16071,334.00
16072,334.00
16073,334.00
16074,334.00
16074,335.00
16075,334.00
16076,334.00
16076,334.00
16077,334.00
16078,334.00
16078,334.00
16079,334.00
16080,334.00
16080,334.00
16081,334.00
16082,334.00
16082,334.00
16083,334.00
16084,334.00
16084,334.00
16086,334.00
16087,333.00
16087,333.00
16088,334.00
16089,333.00
16090,334.00
16090,334.00
16091,334.00
16092,334.00
16092,334.00
16093,334.00
16094,334.00
16094,334.00
16095,334.00
16096,334.00
16096,334.00
16097,334.00
16098,334.00
16098,334.00
16099,334.00
16100,334.00
16100,334.00
16101,334.00
16102,334.00
16103,334.00
16103,334.00
16104,334.00
16105,334.00
16105,334.00
16106,334.00
16107,334.00
16107,333.00
16108,334.00
16109,334.00
16109,334.00
16110,334.00
16111,334.00
16111,334.00
16112,334.00
16113,334.00
16113,334.00
16114,334.00
16115,334.00
16116,334.00
16116,334.00
16117,334.00
16118,334.00
16118,334.00
16119,334.00
16120,334.00
16120,334.00
16121,334.00
16122,334.00
16122,334.00
16123,334.00
16124,334.00
16124,334.00
16125,334.00
16126,334.00
16126,333.00
16128,334.00
16129,334.00
